vipAddress,apiPath,,,,,,,,
CDDIANALYTICS.1p.prod1.prod,/api/cddi/analytics/counts.*,null,/counts,null,FALSE,null,AUTH,CDDIANALYTICS,cddiAnalyticsCountsPreFilter
CDDIANALYTICS.1p.prod1.prod,/api/cddi/analytics/calculations.*,null,/calculations,null,FALSE,null,AUTH,CDDIANALYTICS,cddiAnalyticsCalculationsPreFilter
CDDIANALYTICS.1p.prod1.prod,/api/cddi/analytics/range/filter.*,null,/range/filter,null,FALSE,null,AUTH,CDDIANALYTICS,cddiAnalyticsFilterByValueRangePreFilter
CDDICONFIG.1p.prod1.prod,/api/cddi/config.*,null,/config,null,FALSE,null,AUTH,CDDICONFIG,cddiconfigPreFilter
CDDIFILTERS.1p.prod1.prod,/api/cddi/filters.*,null,/filters,null,FALSE,null,AUTH,CDDIFILTERS,cddifiltersPreFilter
CDDIONTOLOGIES.1p.prod1.prod,/api/cddi/ontologies.*,null,/ontologies,null,FALSE,null,AUTH,CDDIONTOLOGIES,cddiontologiesPreFilter
CDDITABLE.1p.prod1.prod,/api/cddi/table.*,null,/table,null,FALSE,null,AUTH,CDDITABLE,cdditablePreFilter
CDDITABLE.1p.prod1.prod,/api/cddi/ids.*,null,/ids,null,FALSE,null,AUTH,CDDITABLE,cdditableIdsPreFilter
censubui.scholarone.prod1.prod,/mjl-beta.*,/mjl-beta,/,null,FALSE,null,NOVALIDATE,CENSUB_FRONTEND,mjlbetauiPreFilter
centralsubmission.scholarone.prod1.prod,/api/censub/public.*,/api/censub/public,/central-submission/public,null,FALSE,null,NOVALIDATE,centralsubmission,censubPublicPrefilter
cmcapi.1p.prod1.prod,/api/cmc/services.*,null,/,null,FALSE,null,AUTH,CMCAPI,cmcapiPreFilter
cmcgui.1p.prod1.prod,/cmc||/cmc/.*,/cmc,/,null,FALSE,null,NOVALIDATE,CMC_GUI,cmcguiPreFilter
null,/api/zuulStats.*,null,/zuulStats,null,FALSE,null,PASSTHRU,null,zuulStatsPreFilter
null,/api/errorStats.*,null,/errorStats,null,FALSE,null,PASSTHRU,null,errorObservabilityStatsPreFilter
IGRALERTS.1p.prod1.prod,/api/igr/alerts.*,/api/igr/alerts,/,null,FALSE,null,AUTH,IGRALERTS,igralertsPreFilter
IGROVERVIEW.1p.prod1.prod,/api/igr/overview.*,null,/overview,null,FALSE,null,AUTH,IGROVERVIEW,igroverviewPreFilter
IGROVERVIEW.1p.prod1.prod,/api/igr/overview/ping,null,/ping,null,FALSE,null,AUTH,IGROVERVIEW,igrsearchPingPreFilter
igrtypeahead.1p.prod1.prod,/api/igr/suggest.*,/api/igr/suggest,/suggest,null,FALSE,null,AUTH,IGRTYPEAHEAD,igrTypeaheadPreFilter
INNOVATION_CLOUD_SERVICE,/5g-sep-analyzer.*||/chemistry-research.*||/examiner-search.*,/,/,null,FALSE,null,PASSTHRU,INNOVATION_CLOUD_SERVICE,innovationCloudPreFilter
iplab.1p.prod1.prod,/iplab.*,/iplab,/,null,FALSE,null,NOVALIDATE,IPLAB,iplabPreFilter
journalprofile.scholarone.prod1.prod,/api/jprof/public.*,/api/jprof/public,/journal-profile/public,null,FALSE,null,NOVALIDATE,journalprofile,jprofPublicPrefilter
1padminui.1p.prod1.prod,/psa.*,/psa,/,null,FALSE,null,NOVALIDATE,1P_ADMIN_UI,psaPreFilter
watfrontend.1p.prod1.prod,/author.*,/author,/,null,FALSE,null,NOVALIDATE,WAT_FRONTEND,watFrontendPreFilter
publisherportaldataservice.scholarone.prod1.prod,/api/wpp/.*,/api/wpp,/,null,FALSE,null,AUTH,WPP_DATA_SERVICE,wppDataServicePreFilter
wppui.scholarone.prod1.prod,/wpp.*,/wpp,/,null,FALSE,null,NOVALIDATE,WPP_UI,wppuiPreFilter
wppui.scholarone.prod1.prod,/publisherportal.*,/publisherportal,/,null,FALSE,null,NOVALIDATE,WPP_UI,pubportaluiPreFilter
nptypeahead.newport.produs.prod,/api/generics/suggest.*,null,/suggest,null,FALSE,null,AUTH,CGI_TYPEAHEAD,cgiTypeaheadPreFilter
npapi.newport.produs.prod,/api/generics/api.*,/api/generics,/,null,FALSE,null,AUTH,CGI_API,cgiApiPreFilter
npalerts.newport.produs.prod,/api/generics/alerts.*,/api/generics,/,null,FALSE,null,AUTH,CGI_ALERTS,cgiAlertsPreFilter
npexport.newport.produs.prod,/api/generics/export.*,/api/generics,/,null,FALSE,null,AUTH,CGI_EXPORT,cgiExportPreFilter
null,/.*,null,null,null,FALSE,null,PASSTHRU,null,DecorationPreFilter
null,/.*,null,null,null,FALSE,null,PASSTHRU,null,EntitlementPreFilter
